"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Molecular Sequence Numbers","Chemicals/CAS","Tradenames","Manufacturers","Funding Details","Funding Texts","References","Correspondence Address","Editors","Publisher","Sponsors","Conference name","Conference date","Conference location","Conference code","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Ghazvininejad M.; Karpukhin V.; Gor V.; Celikyilmaz A.","Ghazvininejad, Marjan (57757353800); Karpukhin, Vladimir (57757373200); Gor, Vera (57746641000); Celikyilmaz, Asli (35614300300)","57757353800; 57757373200; 57746641000; 35614300300","Discourse-Aware Soft Prompting for Text Generation","2022","Proceedings of the 2022 Conference on Empirical Methods in Natural Language Processing, EMNLP 2022","","","","4570","4589","19","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149442243&partnerID=40&md5=e2859e74b7862e52e5a0560217df6abd","Meta AI","Ghazvininejad M., Meta AI; Karpukhin V., Meta AI; Gor V., Meta AI; Celikyilmaz A., Meta AI","Current efficient fine-tuning methods (e.g., adapters (Houlsby et al., 2019), prefix-tuning (Li and Liang, 2021), etc.) have optimized conditional text generation via training a small set of extra parameters of the neural language model, while freezing the rest for efficiency. While showing strong performance on some generation tasks, they don't generalize across all generation tasks. We show that soft-prompt based conditional text generation can be improved with simple and efficient methods that simulate modeling the discourse structure of human written text. We investigate two design choices: First, we apply hierarchical blocking on the prefix parameters to simulate a higher-level discourse structure of human written text. Second, we apply attention sparsity on the prefix parameters at different layers of the network and learn sparse transformations on the softmax-function. We show that structured design of prefix parameters yields more coherent, faithful and relevant generations than the baseline prefix-tuning on all generation tasks. © 2022 Association for Computational Linguistics.","","Computational linguistics; 'current; Blockings; Different layers; Discourse structure; Fine-tuning methods; Language model; Performance; Simple++; Text generations; Written texts; Network layers","","","","","","","Barzilay Regina, Lapata Mirella, Modeling local coherence: An entity-based approach, Computational Linguistics, 34, 1, (2008); Barzilay Regina, Lee Lillian, Catching the drift: Probabilistic content models, with applications to generation and summarization, Proceedings of the 2004 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, (2004); Belz Anja, Reiter Ehud, Comparing automatic and human evaluation of NLG systems, 11th Conference of the European Chapter of the Association for Computational Linguistics, pp. 313-320, (2006); Brown Tom, Mann Benjamin, Ryder Nick, Subbiah Melanie, Kaplan Jared D, Dhariwal Prafulla, Neelakantan Arvind, Shyam Pranav, Sastry Girish, Askell Amanda, Agarwal Sandhini, Herbert-Voss Ariel, Krueger Gretchen, Henighan Tom, Child Rewon, Ramesh Aditya, Ziegler Daniel, Wu Jeffrey, Winter Clemens, Hesse Chris, Chen Mark, Sigler Eric, Litwin Mateusz, Gray Scott, Chess Benjamin, Clark Jack, Berner Christopher, McCandlish Sam, Radford Alec, Sutskever Ilya, Amodei Dario, Language models are few-shot learners, Advances in Neural Information Processing Systems, 33, pp. 1877-1901, (2020); Cao Shuyang, Wang Lu, HIBRIDS: Attention with hierarchical biases for structure-aware long document summarization, Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pp. 786-807, (2022); Chen Jiaao, Yang Diyi, Multi-view sequence-to-sequence models with conversational structure for abstractive dialogue summarization, Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP), pp. 4106-4118, (2020); Cohan Arman, Dernoncourt Franck, Kim Doo Soon, Bui Trung, Kim Seokhwan, Chang Walter, Goharian Nazli, A discourse-aware attention model for abstractive summarization of long documents, Proceedings of the 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 2 (Short Papers), pp. 615-621, (2018); Cui Baiyun, Li Yingming, Chen Ming, Zhang Zhongfei, Fine-tune BERT with sparse self-attention mechanism, Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP), pp. 3548-3553, (2019); Cui Leyang, Wu Yu, Liu Jian, Yang Sen, Zhang Yue, Template-based named entity recognition using BART, Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021, pp. 1835-1845, (2021); Dai Wenliang, Cahyawijaya Samuel, Liu Zihan, Fung Pascale, Multimodal end-to-end sparse model for emotion recognition, Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, pp. 5305-5316, (2021); Devlin Jacob, Chang Ming-Wei, Lee Kenton, Toutanova Kristina, Bert: Pre-training of deep bidirectional transformers for language understanding, Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, (2019); Dong Yue, Mircea Andrei, Chi Kit Cheung Jackie, Discourse-aware unsupervised summarization for long scientific documents, Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume, pp. 1089-1102, (2021); ej Dus ek Ondr, Howcroft David M., Rieser Verena, Semantic noise matters for neural natural language generation, Proceedings of the 12th International Conference on Natural Language Generation, pp. 421-426, (2019); Elazar Yanai, Ravfogel Shauli, Jacovi Alon, Goldberg Yoav, Amnesic probing: Behavioral explanation with amnesic counterfactuals, Transactions of the Association for Computational Linguistics, 9, pp. 160-175, (2021); Fabbri Alexander, Li Irene, She Tianwei, Li Suyi, Radev Dragomir, Multi-news: A large-scale multi-document summarization dataset and abstractive hierarchical model, Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics, pp. 1074-1084, (2019); Fan Angela, Lewis Mike, Dauphin Yann, Hierarchical neural story generation, Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pp. 889-898, (2018); Gliwa Bogdan, Mochol Iwona, Biesek Maciej, Wawer Aleksander, SAMSum corpus: A human-annotated dialogue dataset for abstractive summarization, Proceedings of the 2nd Workshop on New Frontiers in Summarization, pp. 70-79, (2019); Gu Xiaodong, Yoo Kang Min, Lee Sang-Woo, Response generation with context-aware prompt learning, (2021); Han Xu, Zhao Weilin, Ding Ning, Liu Zhiyuan, Sun Maosong, PTR: prompt tuning with rules for text classification, (2021); He Pan, Chen Yuxi, Wang Yan, Zhang Yanru, Protum: A new method for prompt tuning based on ""[mask], (2022); Hermann Karl Moritz, Kocisky Tomas, Grefenstette Edward, Espeholt Lasse, Kay Will, Suleyman Mustafa, Blunsom Phil, Teaching machines to read and comprehend, Advances in Neural Information Processing Systems, 28, (2015); Holtzman Ari, Buys Jan, Du Li, Forbes Maxwell, Choi Yejin, The curious case of neural text degeneration, International Conference on Learning Representations, (2020); Houlsby Neil, Giurgiu Andrei, Jastrzebski Stanislaw, Morrone Bruna, de Laroussilhe Quentin, Gesmundo Andrea, Attariyan Mona, Gelly Sylvain, Parameter-efficient transfer learning for NLP, International Conference of Machine Learning, (2019); Jang Eric, Gu Shixiang, Poole Ben, Categorical reparameterization with gumbel-softmax, International Conference on Learning Representations, (2016); Jawahar Ganesh, Sagot Benoit, Seddah Djame, What does BERT learn about the structure of language?, Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics, (2019); Jiang Yichen, Celikyilmaz Asli, Smolensky Paul, Soulos Paul, Rao Sudha, Palangi Hamid, Fernandez Roland, Smith Caitlin, Bansal Mohit, Gao Jianfeng, Enriching transformers with structured tensor-product representations for abstractive summarization, Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, (2021); Koupaee Mahnaz, Wang William Yang, Wikihow: A large scale text summarization dataset, (2018); Kryscinski Wojciech, Keskar Nitish Shirish, Mc-Cann Bryan, Xiong Caiming, Socher Richard, Neural text summarization: A critical evaluation, Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP), pp. 540-551, (2019); Laha Anirban, Chemmengath Saneem A., Agrawal Priyanka, Khapra Mitesh M., Sankaranarayanan Karthik, Ramaswamy Harish G., On controllable sparse alternatives to softmax, Proceedings of the 32nd International Conference on Neural Information Processing Systems, NIPS'18, pp. 6423-6433, (2018); Lavie Alon, Agarwal Abhaya, Meteor: An automatic metric for mt evaluation with high levels of correlation with human judgments, Proceedings of the Second Workshop on Statistical Machine Translation, StatMT'07, pp. 228-231, (2007); Lester Brian, Al-Rfou Rami, Constant Noah, The power of scale for parameter-efficient prompt tuning, Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing, pp. 3045-3059, (2021); Lewis Mike, Liu Yinhan, Goyal Naman, Ghazvininejad Marjan, Mohamed Abdelrahman, Levy Omer, Stoyanov Veselin, Zettlemoyer Luke, BART: Denoising sequence-to-sequence pre-training for natural language generation, translation, and comprehension, Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics, pp. 7871-7880, (2020); Li Haoran, Einolghozati Arash, Iyer Srinivasan, Paranjape Bhargavi, Mehdad Yashar, Gupta Sonal, Ghazvininejad Marjan, EASE: Extractive-abstractive summarization end-to-end using the information bottleneck principle, Proceedings of the Third Workshop on New Frontiers in Summarization, pp. 85-95, (2021); Li Jiwei, Hovy Eduard H, A model of coherence based on distributed sentence representation, Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing, (2014); Li Xiang Lisa, Liang Percy, Prefix-tuning: Optimizing continuous prompts for generation, Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers), pp. 4582-4597, (2021); Lin Chin-Yew, ROUGE: A package for automatic evaluation of summaries, Text Summarization Branches Out, pp. 74-81, (2004); Liu Pengfei, Yuan Weizhe, Fu Jinlan, Jiang Zhengbao, Hayashi Hiroaki, Neubig Graham, Pretrain, prompt, and predict: A systematic survey of prompting methods in natural language processing, CoRR, (2021); Liu Xiao, Ji Kaixuan, Fu Yicheng, Tam Weng, Du Zhengxiao, Yang Zhilin, Tang Jie, P-tuning: Prompt tuning can be comparable to fine-tuning across scales and tasks, Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers), pp. 61-68, (2022); Liu Yang, Lapata Mirella, Hierarchical transformers for multi-document summarization, Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics, pp. 5070-5081, (2019); Liu Ye, Zhang Jianguo, Wan Yao, Xia Congying, He Lifang, Yu Philip, HETFORMER: Heterogeneous transformer with sparse attention for long-text extractive summarization, Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing, pp. 146-154, (2021); Manakul Potsawee, Gales Mark, Long-span summarization via local attention and content selection, Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers), pp. 6026-6041, (2021); Mao Yuning, Mathias Lambert, Hou Rui, Almahairi Amjad, Ma Hao, Han Jiawei, Yih Wen tau, Khabsa Madian, Unipelt: A unified framework for parameter-efficient language model tuning, (2021); Marcu Daniel, From discourse structures to text summaries, Intelligent Scalable Text Summarization, (1997); Martins Pedro Henrique, Marinho Zita, Martins Andre F. T., Sparse text generation, Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP), pp. 4252-4273, (2020); Nan Linyong, Radev Dragomir, Zhang Rui, Rau Amrit, Sivaprasad Abhinand, Hsieh Chiachun, Tang Xiangru, Vyas Aadit, Verma Neha, Krishna Pranav, Liu Yangxiaokang, Irwanto Nadia, Pan Jessica, Rahman Faiaz, Zaidi Ahmad, Mutuma Murori, Tarabar Yasin, Gupta Ankit, Yu Tao, Tan Yi Chern, Lin Xi Victoria, Xiong Caiming, Socher Richard, Rajani Nazneen Fatema, Dart: Open-domain structured data record to text generation, (2021); Narayan Shashi, Cohen Shay B., Lapata Mirella, Don't give me the details, just the summary! topic-aware convolutional neural networks for extreme summarization, Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing, pp. 1797-1807, (2018); Novikova Jekaterina, Dusek Ondrej, Rieser Verena, The E2E dataset: New challenges for end-to-end generation, Proceedings of the 18th Annual Meeting of the Special Interest Group on Discourse and Dialogue, (2017); Papineni Kishore, Roukos Salim, Ward Todd, Zhu Wei-Jing, Bleu: A method for automatic evaluation of machine translation, Proceedings of the 40th Annual Meeting on Association for Computational Linguistics, ACL'02, pp. 311-318, (2002); Pasunuru Ramakanth, Celikyilmaz Asli, Galley Michel, Xiong Chenyan, Zhang Yizhe, Bansal Mohit, Gao Jianfeng, Data augmentation for abstractive query-focused multi-document summarization, AAAI, (2021); Petroni Fabio, Rocktaschel Tim, Riedel Sebastian, Lewis Patrick, Bakhtin Anton, Wu Yuxiang, Miller Alexander, Language models as knowledge bases?, Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP), pp. 2463-2473, (2019); Journalism and journalistic writing: The inverted pyramid structure, (2019); Radford Alec, Wu Jeff, Child Rewon, Luan David, Amodei Dario, Sutskever Ilya, Language models are unsupervised multitask learners, (2019); Raffel Colin, Shazeer Noam, Roberts Adam, Lee Katherine, Narang Sharan, Matena Michael, Zhou Yanqi, Li Wei, Liu Peter J., Exploring the limits of transfer learning with a unified text-to-text transformer, Journal of Machine Learning Research, 21, 140, pp. 1-67, (2020); Roy Aurko, Saffar Mohammad, Vaswani Ashish, Grangier David, Efficient Content-Based Sparse Attention with Routing Transformers, Transactions of the Association for Computational Linguistics, 9, pp. 53-68, (2021); See Abigail, Liu Peter J., Manning Christopher D., Get to the point: Summarization with pointer-generator networks, Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pp. 1073-1083, (2017); Shi Han, Gao Jiahui, Ren Xiaozhe, Xu Hang, Liang Xiaodan, Li Zhenguo, Tin-Yau Kwok James, Sparsebert: Rethinking the importance analysis in self-attention, Proceedings of the 38th International Conference on Machine Learning, volume 139 of Proceedings of Machine Learning Research, pp. 9547-9557, (2021); Smith Shaden, Patwary Mostofa, Norick Brandon, LeGresley Patrick, Rajbhandari Samyam, Casper Jared, Liu Zhun, Prabhumoye Shrimai, Zerveas George, Korthikanti Vijay, Zheng Elton, Child Rewon, Aminabadi Reza Yazdani, Bernauer Julie, Song Xia, Shoeybi Mohammad, He Yuxiong, Houston Michael, Tiwary Saurabh, Catanzaro Bryan, Using deepspeed and megatron to train megatron-turing NLG 530b, A large-scale generative language model, (2022); Snover Matthew, Dorr Bonnie, Schwartz Rich, Micciulla Linnea, Makhoul John, A study of translation edit rate with targeted human annotation, Proceedings of the 7th Conference of the Association for Machine Translation in the Americas: Technical Papers, pp. 223-231, (2006); Sukhbaatar Sainbayar, Ju Da, Poff Spencer, Roller Stephen, Szlam Arthur, Weston Jason, Fan Angela, Not all memories are created equal: Learning to forget by expiring, Proceedings of the 37th International Conference on Machine Learning, ICML 2020, (2021); Sun Xiaobing, Lu Wei, Understanding attention for text classification, Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics, pp. 3418-3428, (2020); Tay Yi, Dehghani Mostafa, Abnar Samira, Shen Yikang, Bahri Dara, Pham Philip, Rao Jinfeng, Yang Liu, Ruder Sebastian, Metzler Donald, Long range arena: A benchmark for efficient transformers, International Conference on Learning Representations, (2021); Wang Sinong, Li Belinda Z., Khabsa Madian, Fang Han, Ma Hao, Linformer: Self-attention with linear complexity, CoRR, (2020); Welleck Sean, Kulikov Ilia, Roller Stephen, Di-nan Emily, Cho Kyunghyun, Weston Jason, Neural text generation with unlikelihood training, International Conference on Learning Representations, (2020); Xiao Wen, Beltagy Iz, Carenini Giuseppe, Cohan Arman, Primer: Pyramid-based masked sentence pre-training for multi-document summarization, (2021); Yates Andrew, Nogueira Rodrigo, Lin Jimmy, Pretrained transformers for text ranking: Bert and beyond, Proceedings of the 14th ACM International Conference on Web Search and Data Mining, WSDM'21, pp. 1154-1156, (2021); Zaheer Manzil, Guruganesh Guru, Dubey Kumar Avinava, Ainslie Joshua, Alberti Chris, Ontanon Santiago, Pham Philip, Ravula Anirudh, Wang Qifan, Yang Li, Et al., Big bird: Transformers for longer sequences, 33, (2020); Zhang Jingqing, Zhao Yao, Saleh Mohammad, Liu Peter J., Pegasus: Pre-training with extracted gap-sentences for abstractive summarization, Proceedings of the 37th International Conference on Machine Learning, ICML 2020, 13-18 July 2020, Virtual Event, volume 119 of Proceedings of Machine Learning Research, pp. 11328-11339, (2020); Zhang Tianyi, Kishore Varsha, Wu Felix, Weinberger Kilian Q., Artzi Yoav, Bertscore: Evaluating text generation with bert, International Conference on Learning Representations, (2020); Zhao Wei, Peyrard Maxime, Liu Fei, Gao Yang, Meyer Christian M., Eger Steffen, MoverScore: Text generation evaluating with contextualized embeddings and earth mover distance, Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP), pp. 563-578, (2019)","","Goldberg Y.; Kozareva Z.; Zhang Y.","Association for Computational Linguistics (ACL)","","2022 Conference on Empirical Methods in Natural Language Processing, EMNLP 2022","7 December 2022 through 11 December 2022","Abu Dhabi","186895","","","","","English","Proc. Conf. Empir. Methods Nat. Lang. Process., EMNLP","Conference paper","Final","","Scopus","2-s2.0-85149442243"
